feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,class
0.5535326600074768,0.7144826054573059,-3.622384667778533e-07,0.528378963470459,0.6625609993934631,-0.0012485204497352242,0.5241101384162903,0.5971073508262634,-0.0014234366826713085,0.5186922550201416,0.5479597449302673,-0.006088740192353725,0.5131191611289978,0.5072866082191467,-0.00958196260035038,0.5791231393814087,0.5909788012504578,0.023215385153889656,0.5808076858520508,0.5479361414909363,0.009034424088895321,0.5580556988716125,0.5257589817047119,-0.004681182559579611,0.5350055694580078,0.5161992311477661,-0.012531972490251064,0.5936270952224731,0.5936307311058044,0.015566950663924217,0.5932326912879944,0.5417740941047668,0.000495104119181633,0.5666207671165466,0.5221661925315857,-0.012703590095043182,0.5413307547569275,0.5169352889060974,-0.018956804648041725,0.6089315414428711,0.5992615818977356,0.004167073871940374,0.6026009917259216,0.5420242547988892,-0.012711466290056705,0.5710133910179138,0.5228225588798523,-0.021774178370833397,0.5430391430854797,0.5175724625587463,-0.023699607700109482,0.6236566305160522,0.6080939769744873,-0.007677348796278238,0.6077857613563538,0.5530761480331421,-0.019805749878287315,0.5804689526557922,0.5323196053504944,-0.024482930079102516,0.554884672164917,0.5239467024803162,-0.02534514106810093,0.5055719017982483,0.3169025778770447,1.3405535526089807e-07,0.5045204162597656,0.3846401274204254,-0.00036401988472789526,0.5087763071060181,0.4426780641078949,-0.011205952614545822,0.5079455375671387,0.48372504115104675,-0.027086200192570686,0.5125631093978882,0.5224248170852661,-0.042379215359687805,0.5813506841659546,0.429215669631958,-0.000901553314179182,0.5890417098999023,0.48383426666259766,-0.02519090473651886,0.5610358119010925,0.508116602897644,-0.044223908334970474,0.5323684215545654,0.5124892592430115,-0.05387338623404503,0.5901734828948975,0.4097304940223694,-0.013028728775680065,0.5936305522918701,0.4829203486442566,-0.03981158137321472,0.5591084361076355,0.503613293170929,-0.05629262328147888,0.5293391346931458,0.49827811121940613,-0.06279538571834564,0.5907508730888367,0.3909554183483124,-0.02707694284617901,0.6004267930984497,0.46034955978393555,-0.05025091394782066,0.5659428834915161,0.4874918460845947,-0.05751795694231987,0.5352206826210022,0.492195725440979,-0.05733933299779892,0.5812901854515076,0.3719608783721924,-0.041179731488227844,0.5801965594291687,0.4322047829627991,-0.058070141822099686,0.5609963536262512,0.46726173162460327,-0.062282778322696686,0.5414146780967712,0.4865395426750183,-0.061763014644384384,B
0.5515536665916443,0.7125267386436462,-3.5495048678058083e-07,0.5262457728385925,0.6603308916091919,-4.599601015797816e-05,0.5235477685928345,0.5953555703163147,0.0010261657880619168,0.5178823471069336,0.5459223389625549,-0.0027607190422713757,0.5112780928611755,0.5054754018783569,-0.005506107583642006,0.5810426473617554,0.5925521850585938,0.02702248841524124,0.5815869569778442,0.5495918989181519,0.01432179193943739,0.5589048862457275,0.5255782604217529,0.0011971681378781796,0.535804033279419,0.5146865844726562,-0.0064501529559493065,0.5949933528900146,0.5945881009101868,0.019104043021798134,0.5933777093887329,0.5425031781196594,0.005422771908342838,0.5670835971832275,0.5212780237197876,-0.007877715863287449,0.5418742299079895,0.5147236585617065,-0.014456849545240402,0.6095634698867798,0.5994654893875122,0.007390792481601238,0.6012282371520996,0.54139244556427,-0.008751476183533669,0.5695109963417053,0.5208820104598999,-0.01838821731507778,0.5414032340049744,0.5148585438728333,-0.020797528326511383,0.6225601434707642,0.6067771315574646,-0.0046882303431630135,0.6043787598609924,0.5515921711921692,-0.016481200233101845,0.576419472694397,0.5302591323852539,-0.021617228165268898,0.5506460070610046,0.5217177867889404,-0.022900648415088654,0.506311297416687,0.3186713457107544,1.5130737551771745e-07,0.5052729845046997,0.3855360150337219,0.00016205701103899628,0.5093623399734497,0.44307389855384827,-0.01022565457969904,0.508441150188446,0.484988272190094,-0.025658510625362396,0.5131454467773438,0.5237874984741211,-0.040603332221508026,0.5823937654495239,0.42808565497398376,-0.0008122517028823495,0.5920149683952332,0.48214101791381836,-0.024828916415572166,0.5640773773193359,0.5079449415206909,-0.04368983954191208,0.535653293132782,0.514888346195221,-0.053390905261039734,0.5909044146537781,0.4091736078262329,-0.013205418363213539,0.5945873856544495,0.48168614506721497,-0.040296148508787155,0.5592123866081238,0.5024545192718506,-0.05659935623407364,0.5294270515441895,0.4977034330368042,-0.06294688582420349,0.591063916683197,0.391180157661438,-0.027452852576971054,0.5988703966140747,0.4602750241756439,-0.05105065926909447,0.5635367631912231,0.4861725866794586,-0.057931531220674515,0.5327540636062622,0.49011752009391785,-0.05735417827963829,0.5813119411468506,0.3728685677051544,-0.04173225909471512,0.5799569487571716,0.4321790039539337,-0.05867362022399902,0.5614721775054932,0.4676673412322998,-0.06268124282360077,0.5425620675086975,0.48742038011550903,-0.06202789768576622,B
0.5520046353340149,0.71285480260849,-3.701212563100853e-07,0.5273077487945557,0.6622375249862671,-0.0012130287941545248,0.5237540006637573,0.5980806350708008,-0.001375388354063034,0.5179694294929504,0.5485132336616516,-0.0060191405937075615,0.5121205449104309,0.5079123973846436,-0.009550320915877819,0.5806495547294617,0.5933246612548828,0.023281630128622055,0.5813546776771545,0.5502645373344421,0.009281212463974953,0.5583654642105103,0.5260370373725891,-0.0043898108415305614,0.5349624752998352,0.5151326060295105,-0.012243744917213917,0.5943810343742371,0.5945566296577454,0.015854572877287865,0.5927087664604187,0.5411728620529175,0.0008459115051664412,0.5655256509780884,0.5203166007995605,-0.01272205263376236,0.5401282906532288,0.5144414305686951,-0.01918710209429264,0.6089714765548706,0.5989190936088562,0.004790076985955238,0.601172924041748,0.5400869846343994,-0.012034107930958271,0.5691530108451843,0.5207976698875427,-0.021651655435562134,0.5413119196891785,0.5159473419189453,-0.023869743570685387,0.6223579049110413,0.6068035960197449,-0.006694869603961706,0.6051607728004456,0.5515719056129456,-0.01881217397749424,0.5775019526481628,0.5304227471351624,-0.0239914171397686,0.5519496202468872,0.5222055315971375,-0.025125188753008842,0.5049176216125488,0.31686368584632874,1.4711189066929364e-07,0.5042390823364258,0.38355299830436707,0.0004246178432367742,0.5085578560829163,0.4420124590396881,-0.00973757728934288,0.508053183555603,0.48463737964630127,-0.025123579427599907,0.5134303569793701,0.524394690990448,-0.04004078730940819,0.5791177749633789,0.42616450786590576,0.000668819819111377,0.5899662971496582,0.4803697466850281,-0.023311525583267212,0.5629122853279114,0.5064219236373901,-0.04213462024927139,0.5343830585479736,0.5131931304931641,-0.05170798301696777,0.5879659652709961,0.4076531231403351,-0.011878076940774918,0.5927467942237854,0.4807877540588379,-0.038809049874544144,0.5583986043930054,0.5017111897468567,-0.05517878010869026,0.5288615226745605,0.49661874771118164,-0.061553698033094406,0.5890764594078064,0.38969263434410095,-0.026426024734973907,0.5983021855354309,0.45941394567489624,-0.04983829706907272,0.5637456774711609,0.48578351736068726,-0.05675152316689491,0.5332522988319397,0.4899313449859619,-0.056239839643239975,0.5805044770240784,0.37115681171417236,-0.041018012911081314,0.5804426670074463,0.4313919246196747,-0.05792002007365227,0.5621219277381897,0.4673912525177002,-0.061994317919015884,0.5429584980010986,0.48730847239494324,-0.06139982119202614,B
0.5497844815254211,0.7121144533157349,-3.5833693345921347e-07,0.5255227088928223,0.6594809889793396,0.00041067649726755917,0.5229746103286743,0.5955286026000977,0.0011751741403713822,0.5176299214363098,0.5467315316200256,-0.0030277054756879807,0.511718213558197,0.506271481513977,-0.006244163028895855,0.5797272324562073,0.5915635824203491,0.026587380096316338,0.5816689729690552,0.5489197373390198,0.013468406163156033,0.5590982437133789,0.5247732400894165,7.489818381145597e-05,0.5354814529418945,0.5140963196754456,-0.007659802213311195,0.593280017375946,0.5942016839981079,0.018259478732943535,0.5929654836654663,0.5424301624298096,0.004034177865833044,0.5663440823554993,0.5200809240341187,-0.009562128223478794,0.5403913259506226,0.5127929449081421,-0.016276758164167404,0.607485294342041,0.5997260212898254,0.006202840246260166,0.6009474992752075,0.5417496562004089,-0.01013916078954935,0.5694043040275574,0.5207069516181946,-0.019940856844186783,0.5412361025810242,0.5144716501235962,-0.022480396553874016,0.6202837228775024,0.6078100204467773,-0.006184830795973539,0.604382336139679,0.5523521304130554,-0.01808587834239006,0.5770581960678101,0.5305672883987427,-0.023300206288695335,0.5514278411865234,0.5215949416160583,-0.02467401884496212,0.5078481435775757,0.3180036246776581,1.5385339224849304e-07,0.5057995915412903,0.3839094340801239,0.002726165344938636,0.5085936784744263,0.4406217932701111,-0.0066163307055830956,0.5065929889678955,0.48013147711753845,-0.021388091146945953,0.510800838470459,0.5159407258033752,-0.03579730913043022,0.5836002826690674,0.42817050218582153,0.0016105329850688577,0.5921788811683655,0.4838424324989319,-0.020579786971211433,0.5640101432800293,0.509795069694519,-0.03834236413240433,0.5360174179077148,0.516587495803833,-0.04767853021621704,0.5922086834907532,0.40947574377059937,-0.011946638114750385,0.5951045155525208,0.48335573077201843,-0.03683152049779892,0.5595220923423767,0.5048035383224487,-0.05225434899330139,0.5296643972396851,0.5005128383636475,-0.05855246260762215,0.5925382971763611,0.39180517196655273,-0.02706417255103588,0.5986414551734924,0.46229785680770874,-0.04882976785302162,0.5632665753364563,0.48840102553367615,-0.05520940572023392,0.5328482985496521,0.4921741783618927,-0.05489492788910866,0.5826093554496765,0.3743751347064972,-0.04204638674855232,0.5793864727020264,0.4344266653060913,-0.057979781180620193,0.5588428974151611,0.46837931871414185,-0.061320383101701736,0.5383754968643188,0.48587560653686523,-0.06045001745223999,B
0.5489946007728577,0.7117205858230591,-3.589629216094181e-07,0.5250533223152161,0.6580981612205505,-0.00016419190797023475,0.5222061276435852,0.5937014222145081,-9.94459114735946e-05,0.5167539715766907,0.5450883507728577,-0.0048989104107022285,0.5106697082519531,0.504845142364502,-0.008635256439447403,0.5792534351348877,0.590055525302887,0.024639621376991272,0.5816919207572937,0.5476788282394409,0.010613537393510342,0.5590734481811523,0.5242052674293518,-0.0031124642118811607,0.5353547930717468,0.5145163536071777,-0.010939045809209347,0.593010425567627,0.5928391218185425,0.016385918483138084,0.5921539664268494,0.5402133464813232,0.001391146914102137,0.5654001832008362,0.5196492075920105,-0.01215718500316143,0.5398869514465332,0.514663815498352,-0.0186011865735054,0.6074520349502563,0.5985897779464722,0.004421949852257967,0.6000023484230042,0.5393674373626709,-0.012365907430648804,0.568100094795227,0.519808828830719,-0.02181495912373066,0.5400886535644531,0.5157461166381836,-0.023963671177625656,0.6202003359794617,0.6074193120002747,-0.00793980248272419,0.6025731563568115,0.5514275431632996,-0.020151780918240547,0.5747836828231812,0.5302796363830566,-0.025330910459160805,0.5492171049118042,0.522720456123352,-0.026521511375904083,0.5067113041877747,0.3191812336444855,1.4550292348758376e-07,0.5051553249359131,0.3870907723903656,-0.0009470598306506872,0.5095491409301758,0.4490109086036682,-0.011993412859737873,0.5091387629508972,0.4950336217880249,-0.027859816327691078,0.51334547996521,0.5391138195991516,-0.04296034947037697,0.5825415253639221,0.4282500147819519,-0.0016273718792945147,0.5895659327507019,0.486554890871048,-0.02706642635166645,0.5607244372367859,0.5106303691864014,-0.04643871262669563,0.5318484306335449,0.5154317617416382,-0.05618976056575775,0.5918796062469482,0.4084825813770294,-0.013658720068633556,0.5942508578300476,0.48548874258995056,-0.04203512519598007,0.5575039386749268,0.5048036575317383,-0.05802321806550026,0.5270829796791077,0.49889060854911804,-0.06371428072452545,0.5921288728713989,0.3905853033065796,-0.027732791379094124,0.60048508644104,0.4631785452365875,-0.05264165624976158,0.563380777835846,0.48847705125808716,-0.05857311189174652,0.531868577003479,0.4920682907104492,-0.056921374052762985,0.5823477506637573,0.37332895398139954,-0.04188035428524017,0.5803144574165344,0.435308575630188,-0.059992797672748566,0.5595129132270813,0.4696195721626282,-0.06351660937070847,0.5397528409957886,0.4876672923564911,-0.06213677302002907,B
0.5488494634628296,0.7125476002693176,-3.589020707295276e-07,0.5246256589889526,0.6589173078536987,0.0006892954115755856,0.5221239924430847,0.5957008004188538,0.0012539727613329887,0.516802966594696,0.5478076338768005,-0.003364522708579898,0.5116460919380188,0.5075281858444214,-0.006974563002586365,0.5786104798316956,0.5897776484489441,0.026415634900331497,0.5820991396903992,0.5472228527069092,0.012924988754093647,0.5597952008247375,0.524503767490387,-0.000490754668135196,0.5365158319473267,0.5154843330383301,-0.008162110112607479,0.5919886827468872,0.5924102067947388,0.01776175945997238,0.5920161008834839,0.539823591709137,0.0027665686793625355,0.5651333332061768,0.5192373991012573,-0.011141441762447357,0.5393784642219543,0.5139158964157104,-0.017733827233314514,0.6065413355827332,0.5981836915016174,0.005432812497019768,0.5997377634048462,0.5389533042907715,-0.011593233793973923,0.567554235458374,0.520129919052124,-0.02151903510093689,0.5393878221511841,0.5164217948913574,-0.023852210491895676,0.6198822259902954,0.6071363687515259,-0.007181704510003328,0.6024066209793091,0.5511960983276367,-0.019561592489480972,0.5744909644126892,0.5309334993362427,-0.024856632575392723,0.549034833908081,0.5238874554634094,-0.026069143787026405,0.505515992641449,0.31731805205345154,1.535321558776559e-07,0.5045874118804932,0.3844129741191864,-0.000998777337372303,0.5083745718002319,0.44559070467948914,-0.012197496369481087,0.50710129737854,0.4905094504356384,-0.02815166860818863,0.5118198990821838,0.5313475131988525,-0.043382059782743454,0.5832569003105164,0.42633235454559326,-0.002554580569267273,0.5897282361984253,0.4855113625526428,-0.02742595039308071,0.561314046382904,0.5100576877593994,-0.046211279928684235,0.5327444076538086,0.5157049298286438,-0.055703189224004745,0.592360258102417,0.4065011441707611,-0.014771800488233566,0.5939379930496216,0.48415201902389526,-0.04301845282316208,0.557795524597168,0.5043221116065979,-0.059306107461452484,0.5272445678710938,0.5000729560852051,-0.06530217081308365,0.5924721360206604,0.3881396949291229,-0.028887461870908737,0.5985183715820312,0.4619598686695099,-0.053714074194431305,0.5618530511856079,0.4881628155708313,-0.060517556965351105,0.5303200483322144,0.4931599199771881,-0.05955119803547859,0.5823178291320801,0.3703592121601105,-0.04305153340101242,0.5796738862991333,0.43305984139442444,-0.06086073815822601,0.5601522922515869,0.4681619107723236,-0.06493827700614929,0.5411044955253601,0.48776406049728394,-0.06414026767015457,B
0.548677384853363,0.7113686800003052,-3.430563140227605e-07,0.5245431661605835,0.6556034684181213,0.0008949302136898041,0.5221162438392639,0.5941381454467773,0.001187376445159316,0.5174583792686462,0.5479180812835693,-0.003711566561833024,0.5135249495506287,0.508510410785675,-0.007417776621878147,0.5797631144523621,0.5879601240158081,0.025816207751631737,0.5845637321472168,0.5452284216880798,0.011805429123342037,0.5618866086006165,0.5235515236854553,-0.001766839879564941,0.5379652380943298,0.5157030820846558,-0.009291311725974083,0.5928317308425903,0.5918599367141724,0.01693953201174736,0.5941720604896545,0.5395762920379639,0.002080173697322607,0.5673424005508423,0.5186169743537903,-0.011470687575638294,0.541361927986145,0.5135813355445862,-0.017920777201652527,0.6066108345985413,0.5981253981590271,0.004363071173429489,0.600440263748169,0.5403685569763184,-0.012397045269608498,0.5684515833854675,0.5209320187568665,-0.021887339651584625,0.5401434302330017,0.5169181227684021,-0.02406921423971653,0.6184735298156738,0.6069998145103455,-0.008523810654878616,0.6018020510673523,0.5518773198127747,-0.020347990095615387,0.5745819807052612,0.5320004820823669,-0.02504473552107811,0.5495728254318237,0.5250957012176514,-0.025936052203178406,0.5067986249923706,0.31670838594436646,1.4636734135820006e-07,0.5044481754302979,0.3836733102798462,-5.1483308197930455e-05,0.507439374923706,0.4428252875804901,-0.010724007152020931,0.5057676434516907,0.4846732020378113,-0.026407446712255478,0.5106403231620789,0.523434042930603,-0.04132574051618576,0.5843297243118286,0.4273117482662201,-7.876468589529395e-05,0.5911859273910522,0.4852975904941559,-0.024339815601706505,0.5625297427177429,0.5105124711990356,-0.04334113746881485,0.5338786244392395,0.5168232321739197,-0.05311363935470581,0.5933828353881836,0.40829533338546753,-0.012289521284401417,0.5946363210678101,0.48491257429122925,-0.03879658505320549,0.5584169626235962,0.5044231414794922,-0.05445820838212967,0.5283527970314026,0.49917733669281006,-0.060518715530633926,0.5935672521591187,0.3909357488155365,-0.026460595428943634,0.5999223589897156,0.4640224575996399,-0.04981548339128494,0.5636070966720581,0.48911595344543457,-0.05608292296528816,0.5324352979660034,0.4923846125602722,-0.05511153116822243,0.5833930373191833,0.3744211494922638,-0.040717776864767075,0.5798423290252686,0.43700292706489563,-0.05785003677010536,0.5588058233261108,0.47011175751686096,-0.06149451062083244,0.5386449098587036,0.4868890047073364,-0.06040237843990326,B
0.5462557673454285,0.7091680765151978,-3.578271332571603e-07,0.5230777859687805,0.6564826965332031,0.0006478083087131381,0.5213096141815186,0.5951206684112549,0.000730136118363589,0.5170716643333435,0.5490372776985168,-0.004269710276275873,0.5126934051513672,0.5095820426940918,-0.008287488482892513,0.577644407749176,0.5887326002120972,0.024604951962828636,0.5802761912345886,0.5465671420097351,0.010421284474432468,0.557618260383606,0.5229058265686035,-0.0034332878421992064,0.5340378880500793,0.5131230354309082,-0.011344745755195618,0.5911988019943237,0.591661274433136,0.01564822718501091,0.5911093950271606,0.5390682220458984,0.0006451598019339144,0.5642474293708801,0.517177402973175,-0.013092000968754292,0.5383567214012146,0.5108126997947693,-0.019867241382598877,0.6053501963615417,0.5972984433174133,0.0030911110807210207,0.5989472270011902,0.5391190648078918,-0.013509232550859451,0.5672078132629395,0.5186396837234497,-0.022918451577425003,0.539116382598877,0.5133259892463684,-0.025325359776616096,0.617523729801178,0.6059324145317078,-0.009838150814175606,0.6013950705528259,0.5506128668785095,-0.02175704576075077,0.574275016784668,0.5299120545387268,-0.026551824063062668,0.5493084192276001,0.5222565531730652,-0.027657896280288696,0.507788360118866,0.3165040612220764,1.2836116525249963e-07,0.5057260990142822,0.3859238922595978,0.00036486226599663496,0.5081470012664795,0.44539159536361694,-0.00986902043223381,0.5060361623764038,0.4877527058124542,-0.025460869073867798,0.5106151103973389,0.5273845195770264,-0.04046119004487991,0.5800978541374207,0.4301168918609619,0.0015214214799925685,0.5874523520469666,0.4865609407424927,-0.022926174104213715,0.5596322417259216,0.5107725858688354,-0.042324140667915344,0.5316452980041504,0.5162172317504883,-0.05235697701573372,0.5891822576522827,0.4112328588962555,-0.011086959391832352,0.5916526913642883,0.48490110039711,-0.03852514922618866,0.556598961353302,0.5034599304199219,-0.05506151542067528,0.5270113945007324,0.4975421726703644,-0.06143840402364731,0.5902917981147766,0.3932405710220337,-0.02579529955983162,0.598155677318573,0.4630509316921234,-0.04995286837220192,0.5624744296073914,0.4882580637931824,-0.057192638516426086,0.5312578678131104,0.49211591482162476,-0.05665724352002144,0.5818759202957153,0.375585675239563,-0.04055941104888916,0.5794492959976196,0.4357243478298187,-0.05814122036099434,0.5591592788696289,0.46921586990356445,-0.06244543567299843,0.5392183065414429,0.4873315095901489,-0.06183042749762535,B
0.5447729229927063,0.7060600519180298,-3.7239482253426104e-07,0.5218400359153748,0.6544036269187927,0.0006286242278292775,0.5207152366638184,0.5946226716041565,0.0007759106811136007,0.5169685482978821,0.5486618876457214,-0.004101439379155636,0.5125241279602051,0.5096824765205383,-0.008211573585867882,0.5773274898529053,0.5886862277984619,0.02452692575752735,0.5780397057533264,0.5473706722259521,0.01073293387889862,0.5557535886764526,0.5241079926490784,-0.0030963208992034197,0.5331314206123352,0.5147566199302673,-0.011074892245233059,0.5912399888038635,0.591016948223114,0.01578557677567005,0.5904451012611389,0.5381544232368469,0.0009251454030163586,0.5635808110237122,0.517641544342041,-0.012931977398693562,0.5378843545913696,0.5125346183776855,-0.019698988646268845,0.6055828928947449,0.5962543487548828,0.003602749202400446,0.5997999906539917,0.5378129482269287,-0.012788782827556133,0.5684353709220886,0.5188504457473755,-0.022169819101691246,0.5408778786659241,0.5148494243621826,-0.024480395019054413,0.6176120638847351,0.6047665476799011,-0.008920860476791859,0.6016717553138733,0.5499587059020996,-0.020521942526102066,0.5754279494285583,0.5302206873893738,-0.02505388669669628,0.5513992309570312,0.523608922958374,-0.025900188833475113,0.5107049345970154,0.31659239530563354,1.4483703125733882e-07,0.508246123790741,0.38186025619506836,0.0006715191411785781,0.5081678628921509,0.43640848994255066,-0.009570356458425522,0.504210352897644,0.4736270010471344,-0.02481107786297798,0.5085912942886353,0.5058506727218628,-0.03960464149713516,0.5812022686004639,0.4324623644351959,-0.0013962265802547336,0.590095043182373,0.4877229332923889,-0.024200061336159706,0.5615527629852295,0.5109317302703857,-0.04218105599284172,0.533856213092804,0.5160690546035767,-0.05153248831629753,0.5902289748191833,0.4141573905944824,-0.01389637216925621,0.5921689867973328,0.4841589033603668,-0.03901161253452301,0.5575848817825317,0.5033853650093079,-0.054501138627529144,0.528554379940033,0.49874746799468994,-0.061065882444381714,0.5915719866752625,0.39590269327163696,-0.02811974100768566,0.5967146158218384,0.4635719954967499,-0.05024042725563049,0.5622605681419373,0.4882449209690094,-0.057448484003543854,0.5316452383995056,0.49150770902633667,-0.05769485607743263,0.5834457874298096,0.3774864971637726,-0.04237392172217369,0.5804373621940613,0.43637827038764954,-0.05850858613848686,0.560999870300293,0.4693714678287506,-0.0626077875494957,0.5411164164543152,0.4865497946739197,-0.06234768405556679,B
0.5448700189590454,0.7055781483650208,-3.7718467638114817e-07,0.5223581194877625,0.654283881187439,0.00026868784334510565,0.5208636522293091,0.5960062742233276,-0.00027730781584978104,0.516654908657074,0.5506048202514648,-0.005816315766423941,0.5128272771835327,0.5114803314208984,-0.010494930669665337,0.5774968266487122,0.5887197852134705,0.02355876937508583,0.5792653560638428,0.5467808842658997,0.009039724245667458,0.5569969415664673,0.5234694480895996,-0.0051779234781861305,0.5347501635551453,0.514880359172821,-0.013293369673192501,0.591180682182312,0.5911148190498352,0.014816291630268097,0.5913053154945374,0.5379249453544617,-0.0010018141474574804,0.5641698837280273,0.5174580216407776,-0.015103807672858238,0.538618803024292,0.5127182006835938,-0.021738313138484955,0.6055029034614563,0.5962626934051514,0.00264542899094522,0.6007563471794128,0.5374619960784912,-0.014255786314606667,0.5693570375442505,0.5188580751419067,-0.023487072438001633,0.5419155955314636,0.5154780149459839,-0.025464162230491638,0.6176169514656067,0.6051832437515259,-0.009898222982883453,0.6019279956817627,0.5501935482025146,-0.02176704630255699,0.575488269329071,0.5309723615646362,-0.026151927188038826,0.5512581467628479,0.5251269340515137,-0.026697594672441483,0.5111556649208069,0.31848376989364624,1.5595836089232762e-07,0.5075122714042664,0.3835318088531494,4.4307576899882406e-05,0.5080920457839966,0.43928006291389465,-0.00962967611849308,0.5051981806755066,0.4776374101638794,-0.024282140657305717,0.5107232928276062,0.5096931457519531,-0.038608744740486145,0.5796345472335815,0.43304479122161865,0.00021712106536142528,0.5903862118721008,0.4880753457546234,-0.02252792939543724,0.5627149939537048,0.5121265649795532,-0.04114174097776413,0.5352393388748169,0.5178406238555908,-0.050990842282772064,0.5885849595069885,0.4151398837566376,-0.011815390549600124,0.5928558111190796,0.4851098954677582,-0.03745291382074356,0.5584999918937683,0.5040434002876282,-0.05408217012882233,0.5293227434158325,0.498418390750885,-0.06112189218401909,0.5904965996742249,0.3973362445831299,-0.02567749284207821,0.5979775786399841,0.46448585391044617,-0.04805838316679001,0.5635237097740173,0.48856469988822937,-0.055850137025117874,0.5328353643417358,0.49033668637275696,-0.056282442063093185,0.5834904313087463,0.3787679970264435,-0.039661914110183716,0.5811221599578857,0.43689605593681335,-0.05628341808915138,0.5608484148979187,0.46914705634117126,-0.060764506459236145,0.5402658581733704,0.4846794903278351,-0.060626301914453506,B
0.5453153252601624,0.705625593662262,-3.7109631989551417e-07,0.5224781036376953,0.653264582157135,-9.047477942658588e-05,0.5210626721382141,0.5937482714653015,-0.0006729946471750736,0.5168031454086304,0.5470250844955444,-0.006146188359707594,0.5121371746063232,0.5072829723358154,-0.010709231719374657,0.5786522030830383,0.5882716178894043,0.02319832146167755,0.5803666114807129,0.5461308360099792,0.008693951182067394,0.5579972863197327,0.5218992233276367,-0.0054597496055066586,0.5355880260467529,0.5127516984939575,-0.013547694310545921,0.5921216011047363,0.5907634496688843,0.014634566381573677,0.5921775698661804,0.5377733111381531,-0.0008784625097177923,0.5652199387550354,0.5160534381866455,-0.01475577987730503,0.5396959781646729,0.5103952884674072,-0.021403133869171143,0.6060922145843506,0.5958055853843689,0.0025840194430202246,0.6004301309585571,0.536750853061676,-0.014482290484011173,0.5684946775436401,0.5173155665397644,-0.0238125529140234,0.5407738089561462,0.5137684941291809,-0.02586817368865013,0.6174752116203308,0.6041571497917175,-0.009849725291132927,0.601263701915741,0.5487160682678223,-0.021973561495542526,0.5741927027702332,0.5291945338249207,-0.02651643194258213,0.5494391322135925,0.5236577987670898,-0.027195116505026817,0.510978102684021,0.318518728017807,1.352703407064837e-07,0.5081008672714233,0.3846302628517151,0.0010484110098332167,0.5083751678466797,0.43936440348625183,-0.007686486467719078,0.505875289440155,0.4768194854259491,-0.021807989105582237,0.510779857635498,0.5095607042312622,-0.03566870093345642,0.5732472538948059,0.43439117074012756,0.003030205611139536,0.5869581699371338,0.48813509941101074,-0.019518384709954262,0.5600880980491638,0.5114808678627014,-0.03800453990697861,0.5325610041618347,0.516348123550415,-0.04765094444155693,0.5829812288284302,0.41780388355255127,-0.009158250875771046,0.5902881026268005,0.48545408248901367,-0.03462860733270645,0.557450532913208,0.5033456087112427,-0.051151517778635025,0.5289344191551208,0.4968610107898712,-0.058049045503139496,0.5872145295143127,0.40045639872550964,-0.023399600759148598,0.5969976186752319,0.46571624279022217,-0.04578939080238342,0.56363844871521,0.4890603721141815,-0.05382276326417923,0.5330219268798828,0.4903790056705475,-0.05431464686989784,0.5837247967720032,0.3814873993396759,-0.03772492706775665,0.5820919275283813,0.4382927119731903,-0.05445808544754982,0.5616447329521179,0.4698514938354492,-0.05934057757258415,0.540365993976593,0.4848824739456177,-0.05944938585162163,B
